138, 3120967754, 376928, 3010
138, 3124776378, 376933, 3013
138, 3128539859, 376932, 3017
138, 3132339148, 376936, 3020
138, 3136181450, 376944, 3022
138, 3139894648, 376938, 3027
139, 3143619363, 376932, 3032
139, 3147411904, 376935, 3035
139, 3151173557, 376934, 3039
139, 3154974107, 376938, 3042
139, 3158826941, 376948, 3044
139, 3162636218, 376953, 3047
140, 3166316308, 376942, 3052
140, 3169996945, 376931, 3058
140, 3173834888, 376940, 3060
140, 3177675751, 376948, 3062
140, 3181476186, 376952, 3064
140, 3185197774, 376946, 3069
141, 3188964572, 376946, 3073
141, 3192802582, 376954, 3075
141, 3196439847, 376938, 3082
141, 3200164094, 376933, 3087
141, 3203773235, 376914, 3095
141, 3207612851, 376922, 3097
142, 3211291615, 376912, 3103
142, 3215136875, 376921, 3105
142, 3218815316, 376910, 3111
142, 3222619886, 376914, 3114
142, 3226332600, 376908, 3119
142, 3230096640, 376907, 3123
143, 3233901057, 376911, 3126
143, 3237657569, 376910, 3130
143, 3241456702, 376913, 3133
143, 3245138839, 376903, 3139
143, 3249056603, 376920, 3139
143, 3252728625, 376909, 3145
144, 3256577286, 376918, 3147
144, 3260404225, 376925, 3150
144, 3264083910, 376915, 3156
144, 3267762817, 376904, 3162
144, 3271441361, 376894, 3168
144, 3275206252, 376893, 3172
145, 3279010181, 376897, 3175
145, 3282807149, 376900, 3178
145, 3286487115, 376890, 3184
145, 3290206834, 376885, 3189
145, 3293967400, 376884, 3193
145, 3297572548, 376865, 3201
146, 3301486387, 376882, 3201
146, 3305283376, 376885, 3204
146, 3309132599, 376894, 3206
146, 3312939734, 376898, 3209
146, 3316745955, 376902, 3212
146, 3320631081, 376916, 3213
147, 3324361511, 376911, 3218
147, 3328086779, 376906, 3223
147, 3331922595, 376914, 3225
147, 3335804662, 376927, 3226
147, 3339603680, 376930, 3229
147, 3343393901, 376932, 3232
148, 3347118670, 376927, 3237
148, 3350839850, 376922, 3242
148, 3354595458, 376920, 3246
148, 3358360025, 376920, 3250
148, 3362120723, 376919, 3254
148, 3365852512, 376915, 3259
149, 3369505729, 376902, 3266
149, 3373312093, 376906, 3269
149, 3377075288, 376905, 3273
149, 3380763730, 376896, 3279
149, 3384521007, 376895, 3283
149, 3388367792, 376904, 3285
150, 3392203341, 376911, 3287
150, 3395926773, 376906, 3292
150, 3399681400, 376904, 3296
150, 3403569329, 376917, 3297
150, 3407374568, 376921, 3300
150, 3411175933, 376925, 3302
151, 3415015005, 376933, 3304
151, 3418734843, 376927, 3309
151, 3422468881, 376923, 3314
